id_venda,data,id_cliente,id_vendedor,id_formapag,id_produto,quantidadeVendida,desconto,custoTotal,valorVendaBruta
2931,2026-04-07,78,2,4,13,3,0.01,16.259999999999998,28.455
2932,2026-04-30,15,1,4,31,1,0.04,10.25,17.9375
2933,2026-04-23,40,1,4,31,3,0.04,30.75,53.8125
2934,2026-02-04,15,3,4,29,1,0.01,8.52,14.91
2935,2026-05-09,7,2,3,23,3,0.04,46.769999999999996,81.8475
2936,2026-05-19,79,2,2,6,3,0.05,4.62,6.699
2937,2026-03-19,95,2,1,3,4,0.0,300.96,436.39199999999994
2938,2026-03-02,14,2,1,10,4,0.03,13.4,23.45
2939,2026-01-07,86,1,1,1,3,0.03,120.33,174.4785
2940,2026-03-20,81,1,3,2,4,0.02,272.6,395.27000000000004
2941,2026-06-19,42,1,2,6,2,0.03,3.08,4.466
2942,2026-01-17,84,3,1,27,2,0.01,15.98,27.965
2943,2026-02-25,70,1,1,17,2,0.02,130.9,229.07500000000002
2944,2026-03-19,47,2,4,6,1,0.02,1.54,2.233
2945,2026-05-29,18,1,3,31,4,0.01,41.0,71.75
2946,2026-02-19,84,2,2,14,4,0.04,33.8,59.14999999999999
2947,2026-07-27,61,3,1,18,3,0.01,231.95999999999998,405.93
2948,2026-07-11,90,3,1,2,4,0.02,272.6,395.27000000000004
2949,2026-07-06,15,2,1,10,1,0.01,3.35,5.8625
2950,2026-06-18,32,1,1,15,1,0.03,11.58,20.265
2951,2026-06-18,33,3,1,24,4,0.01,49.8,87.14999999999999
2952,2026-06-20,23,2,2,23,1,0.0,15.59,27.2825
2953,2026-03-07,90,2,3,15,4,0.04,46.32,81.06
2954,2026-08-27,92,3,3,26,3,0.05,41.25,72.1875
2955,2026-08-21,25,1,1,7,1,0.02,14.5,21.025
2956,2026-04-23,78,2,1,4,4,0.01,381.4,553.03
2957,2026-02-05,65,1,3,10,1,0.03,3.35,5.8625
2958,2026-07-03,91,2,4,28,3,0.05,22.56,39.480000000000004
2959,2026-04-09,71,3,2,28,1,0.04,7.52,13.16
2960,2026-04-14,92,1,1,12,4,0.03,26.32,46.06
2961,2026-07-22,11,1,2,34,4,0.03,39.56,69.23
2962,2026-02-21,1,2,3,24,1,0.02,12.45,21.787499999999998
2963,2026-02-24,36,2,2,28,3,0.04,22.56,39.480000000000004
2964,2026-05-14,74,3,1,10,4,0.03,13.4,23.45
2965,2026-05-18,62,1,3,13,4,0.03,21.68,37.94
2966,2026-08-11,44,2,4,5,3,0.01,462.75,670.9875
2967,2026-03-16,94,2,3,5,1,0.01,154.25,223.6625
2968,2026-03-03,32,3,4,25,3,0.03,37.95,66.4125
2969,2026-08-18,2,3,2,26,4,0.0,55.0,96.25
2970,2026-06-10,43,3,3,10,1,0.03,3.35,5.8625
2971,2026-06-19,41,2,4,26,2,0.0,27.5,48.125
2972,2026-08-24,30,3,3,12,3,0.04,19.740000000000002,34.545
2973,2026-02-19,34,3,4,28,2,0.01,15.04,26.32
2974,2026-01-17,83,3,3,12,1,0.03,6.58,11.515
2975,2026-01-16,90,3,3,10,2,0.01,6.7,11.725
2976,2026-01-15,70,3,3,21,4,0.03,9.0,15.75
2977,2026-02-13,4,3,1,16,3,0.01,162.45,284.2875
2978,2026-01-15,37,2,3,22,2,0.05,14.9,26.075
2979,2026-07-16,35,3,2,33,1,0.05,11.25,19.6875
2980,2026-04-23,8,3,1,13,2,0.04,10.84,18.97
2981,2026-03-18,75,1,4,32,2,0.02,24.94,43.645
2982,2026-07-30,54,2,1,30,3,0.04,49.349999999999994,86.3625
2983,2026-03-23,29,1,4,8,4,0.02,9.0,13.049999999999999
2984,2026-04-04,11,2,3,22,1,0.03,7.45,13.0375
2985,2026-03-30,85,2,2,9,2,0.04,4.3,7.5249999999999995
2986,2026-05-14,47,1,4,28,3,0.04,22.56,39.480000000000004
2987,2026-02-19,58,1,2,8,1,0.05,2.25,3.2624999999999997
2988,2026-01-16,53,2,1,7,3,0.04,43.5,63.074999999999996
2989,2026-02-21,37,2,2,14,2,0.03,16.9,29.574999999999996
2990,2026-01-15,84,2,3,2,3,0.03,204.45000000000002,296.45250000000004
2991,2026-08-25,61,1,1,12,2,0.01,13.16,23.03
2992,2026-08-05,57,1,3,5,3,0.0,462.75,670.9875
2993,2026-02-12,57,2,4,10,1,0.0,3.35,5.8625
2994,2026-05-15,42,3,2,34,3,0.04,29.67,51.9225
2995,2026-03-12,69,3,2,32,3,0.04,37.410000000000004,65.4675
2996,2026-08-13,13,3,4,20,1,0.02,4.75,8.3125
2997,2026-03-20,7,2,1,8,2,0.04,4.5,6.5249999999999995
2998,2026-05-26,5,3,2,13,1,0.04,5.42,9.485
2999,2026-07-14,55,2,4,23,2,0.03,31.18,54.565
3000,2026-02-23,70,3,2,6,4,0.0,6.16,8.932
3001,2026-04-03,93,3,4,12,4,0.01,26.32,46.06
3002,2026-07-13,86,1,4,4,4,0.05,381.4,553.03
3003,2026-01-21,33,2,4,28,3,0.03,22.56,39.480000000000004
3004,2026-08-26,20,2,3,34,1,0.03,9.89,17.3075
3005,2026-03-30,30,1,1,5,1,0.03,154.25,223.6625
3006,2026-01-01,44,2,4,6,2,0.05,3.08,4.466
3007,2026-03-03,51,3,3,2,1,0.04,68.15,98.81750000000001
3008,2026-06-24,90,2,2,10,2,0.03,6.7,11.725
3009,2026-01-08,74,1,4,14,4,0.01,33.8,59.14999999999999
3010,2026-01-28,93,2,2,29,1,0.05,8.52,14.91
3011,2026-02-13,83,2,1,11,2,0.03,11.5,20.125
3012,2026-02-25,18,2,3,3,2,0.05,150.48,218.19599999999997
3013,2026-06-27,19,2,4,16,2,0.02,108.3,189.525
3014,2026-07-30,81,1,2,4,2,0.05,190.7,276.515
3015,2026-02-07,4,1,2,20,1,0.03,4.75,8.3125
3016,2026-02-05,68,2,2,33,1,0.0,11.25,19.6875
3017,2026-05-26,55,2,3,30,2,0.0,32.9,57.574999999999996
3018,2026-07-14,54,2,3,16,1,0.04,54.15,94.7625
3019,2026-08-29,96,2,4,1,4,0.01,160.44,232.63799999999998
3020,2026-07-28,59,2,1,1,2,0.03,80.22,116.31899999999999
3021,2026-05-08,52,3,2,11,2,0.04,11.5,20.125
3022,2026-05-08,36,2,4,21,3,0.03,6.75,11.8125
3023,2026-07-16,90,1,3,27,2,0.05,15.98,27.965
3024,2026-08-19,5,3,3,13,2,0.01,10.84,18.97
3025,2026-01-10,14,1,3,7,2,0.01,29.0,42.05
3026,2026-08-08,42,1,1,2,1,0.03,68.15,98.81750000000001
3027,2026-06-23,98,3,4,27,3,0.04,23.97,41.9475
3028,2026-02-27,86,3,4,4,2,0.04,190.7,276.515
3029,2026-01-22,16,1,1,17,4,0.04,261.8,458.15000000000003
3030,2026-04-03,56,2,4,11,2,0.01,11.5,20.125
3031,2026-08-29,69,3,1,9,1,0.0,2.15,3.7624999999999997
3032,2026-02-19,36,2,2,12,1,0.02,6.58,11.515
3033,2026-07-31,2,2,1,8,3,0.02,6.75,9.7875
3034,2026-01-06,10,1,3,25,2,0.01,25.3,44.275
3035,2026-02-07,39,2,1,3,3,0.02,225.71999999999997,327.294
3036,2026-08-22,10,2,2,22,4,0.05,29.8,52.15
3037,2026-06-11,3,2,3,25,1,0.0,12.65,22.1375
3038,2026-04-17,41,1,4,23,4,0.02,62.36,109.13
3039,2026-08-13,58,3,2,13,2,0.01,10.84,18.97
3040,2026-06-27,4,2,1,25,4,0.05,50.6,88.55
3041,2026-06-09,71,1,2,33,3,0.04,33.75,59.0625
3042,2026-02-18,63,1,3,31,2,0.01,20.5,35.875
3043,2026-05-09,94,1,2,13,3,0.04,16.259999999999998,28.455
3044,2026-02-20,20,1,3,32,4,0.04,49.88,87.29
3045,2026-06-20,19,1,3,28,3,0.01,22.56,39.480000000000004
3046,2026-01-23,23,2,1,21,2,0.04,4.5,7.875
3047,2026-01-07,17,2,2,8,2,0.04,4.5,6.5249999999999995
3048,2026-07-28,68,2,1,24,1,0.01,12.45,21.787499999999998
3049,2026-03-19,17,2,4,33,2,0.03,22.5,39.375
3050,2026-05-22,91,1,4,24,1,0.03,12.45,21.787499999999998
3051,2026-01-29,73,2,4,9,4,0.02,8.6,15.049999999999999
3052,2026-06-30,11,2,4,14,3,0.02,25.349999999999998,44.3625
3053,2026-07-23,22,3,3,11,3,0.0,17.25,30.1875
3054,2026-03-28,49,2,2,27,1,0.05,7.99,13.9825
3055,2026-08-29,83,2,2,10,3,0.01,10.05,17.5875
3056,2026-05-08,68,3,1,15,3,0.04,34.74,60.795
3057,2026-04-30,54,1,1,24,1,0.01,12.45,21.787499999999998
3058,2026-08-15,18,2,1,15,2,0.02,23.16,40.53
3059,2026-04-30,5,1,2,15,1,0.02,11.58,20.265
3060,2026-08-14,12,3,3,18,2,0.03,154.64,270.62
3061,2026-08-06,2,3,3,11,4,0.04,23.0,40.25
3062,2026-02-11,68,2,4,34,3,0.02,29.67,51.9225
3063,2026-07-03,52,2,2,1,1,0.04,40.11,58.159499999999994
3064,2026-08-15,90,3,2,1,2,0.02,80.22,116.31899999999999
3065,2026-06-11,13,2,2,15,2,0.04,23.16,40.53
3066,2026-03-05,78,1,3,14,3,0.02,25.349999999999998,44.3625
3067,2026-01-19,57,2,4,8,3,0.01,6.75,9.7875
3068,2026-04-21,66,1,2,24,3,0.04,37.349999999999994,65.3625
3069,2026-08-14,64,1,3,29,1,0.03,8.52,14.91
3070,2026-01-10,21,1,3,12,1,0.04,6.58,11.515
3071,2026-06-01,7,1,2,13,2,0.0,10.84,18.97
3072,2026-02-16,22,3,4,21,2,0.02,4.5,7.875
3073,2026-08-14,13,3,3,24,3,0.03,37.349999999999994,65.3625
3074,2026-05-05,42,3,2,12,3,0.0,19.740000000000002,34.545
3075,2026-03-09,20,1,2,12,3,0.05,19.740000000000002,34.545
3076,2026-04-01,17,3,2,2,2,0.04,136.3,197.63500000000002
3077,2026-07-27,54,3,1,3,4,0.01,300.96,436.39199999999994
3078,2026-04-10,68,1,2,19,3,0.01,13.620000000000001,23.835
3079,2026-05-16,39,3,4,34,3,0.01,29.67,51.9225
3080,2026-07-02,72,3,2,12,2,0.05,13.16,23.03
3081,2026-06-04,2,3,1,26,1,0.04,13.75,24.0625
3082,2026-07-29,78,1,4,21,1,0.05,2.25,3.9375
3083,2026-05-25,54,3,4,16,3,0.01,162.45,284.2875
3084,2026-07-20,50,1,4,10,1,0.0,3.35,5.8625
3085,2026-01-12,63,3,4,7,2,0.05,29.0,42.05
3086,2026-07-30,18,1,2,7,4,0.02,58.0,84.1
3087,2026-03-21,29,2,4,5,3,0.04,462.75,670.9875
3088,2026-02-12,87,3,2,24,3,0.03,37.349999999999994,65.3625
3089,2026-01-23,42,2,1,25,3,0.03,37.95,66.4125
3090,2026-01-02,93,2,3,22,2,0.0,14.9,26.075
3091,2026-01-24,7,1,2,13,3,0.04,16.259999999999998,28.455
3092,2026-06-10,46,2,4,17,1,0.04,65.45,114.53750000000001
3093,2026-01-16,65,2,1,16,4,0.04,216.6,379.05
3094,2026-08-10,43,2,2,20,2,0.01,9.5,16.625
3095,2026-01-28,73,1,2,29,3,0.04,25.56,44.730000000000004
3096,2026-07-03,58,2,2,26,3,0.05,41.25,72.1875
3097,2026-05-18,77,2,1,16,3,0.04,162.45,284.2875
3098,2026-05-27,40,1,3,24,3,0.02,37.349999999999994,65.3625
3099,2026-07-01,65,3,3,4,1,0.02,95.35,138.2575
3100,2026-04-07,83,3,4,11,1,0.03,5.75,10.0625
3101,2026-07-04,55,3,2,32,3,0.04,37.410000000000004,65.4675
3102,2026-03-16,19,1,2,3,3,0.05,225.71999999999997,327.294
3103,2026-06-25,58,1,4,7,2,0.02,29.0,42.05
3104,2026-07-28,63,3,1,21,1,0.01,2.25,3.9375
3105,2026-04-08,79,2,2,19,1,0.0,4.54,7.945
3106,2026-01-22,46,2,3,23,1,0.03,15.59,27.2825
3107,2026-07-18,16,3,1,11,4,0.03,23.0,40.25
3108,2026-06-08,9,3,3,25,1,0.02,12.65,22.1375
3109,2026-03-19,71,3,2,9,3,0.02,6.449999999999999,11.2875
3110,2026-03-05,75,3,4,4,3,0.01,286.04999999999995,414.7725
3111,2026-06-04,31,1,4,33,2,0.02,22.5,39.375
3112,2026-06-01,83,2,3,6,3,0.0,4.62,6.699
3113,2026-03-27,95,1,2,17,3,0.02,196.35000000000002,343.6125
3114,2026-04-28,75,3,4,12,1,0.0,6.58,11.515
3115,2026-03-21,45,3,2,21,4,0.01,9.0,15.75
3116,2026-08-24,15,2,2,13,4,0.01,21.68,37.94
3117,2026-01-31,37,1,4,29,3,0.04,25.56,44.730000000000004
3118,2026-02-17,2,2,1,30,1,0.03,16.45,28.787499999999998
3119,2026-04-22,55,3,2,20,1,0.03,4.75,8.3125
3120,2026-02-12,34,1,1,13,1,0.02,5.42,9.485
3121,2026-06-20,73,3,1,30,3,0.02,49.349999999999994,86.3625
3122,2026-07-20,7,1,4,34,2,0.03,19.78,34.615
3123,2026-07-13,42,3,1,27,4,0.01,31.96,55.93
3124,2026-04-21,92,1,2,18,3,0.02,231.95999999999998,405.93
3125,2026-06-02,82,2,3,8,1,0.02,2.25,3.2624999999999997
3126,2026-01-03,59,1,2,4,2,0.01,190.7,276.515
3127,2026-06-08,97,2,4,21,3,0.02,6.75,11.8125
3128,2026-03-24,90,1,4,19,1,0.03,4.54,7.945
3129,2026-08-22,85,2,4,4,4,0.03,381.4,553.03
3130,2026-08-24,41,1,3,26,3,0.03,41.25,72.1875
3131,2026-02-18,87,2,2,17,4,0.03,261.8,458.15000000000003
3132,2026-08-19,70,2,1,18,3,0.01,231.95999999999998,405.93
3133,2026-06-29,14,2,4,20,4,0.04,19.0,33.25
3134,2026-06-03,67,1,1,26,2,0.01,27.5,48.125
3135,2026-08-15,18,2,3,24,1,0.02,12.45,21.787499999999998
3136,2026-03-23,59,2,1,12,1,0.01,6.58,11.515
3137,2026-02-21,6,1,3,27,2,0.01,15.98,27.965
3138,2026-05-12,12,1,1,25,2,0.02,25.3,44.275
3139,2026-03-20,94,3,3,29,4,0.03,34.08,59.64
3140,2026-07-22,29,3,3,19,1,0.03,4.54,7.945
3141,2026-08-05,65,3,1,8,2,0.02,4.5,6.5249999999999995
3142,2026-02-12,33,1,4,14,2,0.02,16.9,29.574999999999996
3143,2026-06-04,15,3,1,33,3,0.04,33.75,59.0625
3144,2026-02-04,89,1,1,10,3,0.01,10.05,17.5875
3145,2026-01-24,7,1,4,28,3,0.04,22.56,39.480000000000004
3146,2026-05-14,38,2,3,23,1,0.05,15.59,27.2825
3147,2026-03-12,17,3,2,29,4,0.0,34.08,59.64
3148,2026-02-20,47,3,2,7,1,0.03,14.5,21.025
3149,2026-01-29,60,2,1,12,4,0.02,26.32,46.06
3150,2026-05-02,90,3,4,12,4,0.02,26.32,46.06
3151,2026-05-13,22,1,2,31,2,0.01,20.5,35.875
3152,2026-06-24,56,1,3,32,1,0.02,12.47,21.8225
3153,2026-05-01,99,1,2,17,4,0.05,261.8,458.15000000000003
3154,2026-06-09,42,1,1,6,4,0.0,6.16,8.932
3155,2026-01-27,18,1,2,33,1,0.03,11.25,19.6875
3156,2026-04-04,98,2,1,10,4,0.02,13.4,23.45
3157,2026-02-07,40,3,4,19,2,0.01,9.08,15.89
3158,2026-07-01,70,1,4,22,3,0.03,22.35,39.1125
3159,2026-03-24,21,2,3,2,2,0.04,136.3,197.63500000000002
3160,2026-02-07,13,3,4,22,4,0.01,29.8,52.15
3161,2026-04-23,14,3,4,25,4,0.04,50.6,88.55
3162,2026-08-26,65,1,2,14,3,0.01,25.349999999999998,44.3625
3163,2026-04-25,18,2,2,5,4,0.05,617.0,894.65
3164,2026-01-23,16,2,3,24,3,0.01,37.349999999999994,65.3625
3165,2026-04-30,89,1,2,2,1,0.01,68.15,98.81750000000001
3166,2026-04-14,34,2,3,2,1,0.01,68.15,98.81750000000001
3167,2026-05-11,88,3,2,15,1,0.0,11.58,20.265
3168,2026-08-28,45,2,2,21,3,0.03,6.75,11.8125
3169,2026-01-29,34,2,3,32,2,0.01,24.94,43.645
3170,2026-04-02,23,2,3,22,1,0.02,7.45,13.0375
3171,2026-04-03,59,2,2,12,1,0.0,6.58,11.515
3172,2026-08-22,98,3,3,14,3,0.05,25.349999999999998,44.3625
3173,2026-06-24,76,1,1,10,1,0.02,3.35,5.8625
3174,2026-03-10,49,2,1,17,4,0.0,261.8,458.15000000000003
3175,2026-05-02,40,2,2,1,4,0.03,160.44,232.63799999999998
3176,2026-02-24,95,1,1,20,4,0.03,19.0,33.25
3177,2026-06-29,97,3,4,30,3,0.03,49.349999999999994,86.3625
3178,2026-02-06,40,3,1,5,2,0.01,308.5,447.325
3179,2026-05-29,17,2,2,1,1,0.0,40.11,58.159499999999994
3180,2026-04-11,33,3,4,12,4,0.02,26.32,46.06
3181,2026-06-04,68,2,2,12,4,0.04,26.32,46.06
3182,2026-05-06,88,2,4,2,4,0.02,272.6,395.27000000000004
3183,2026-01-05,48,3,2,32,3,0.02,37.410000000000004,65.4675
3184,2026-01-19,64,2,2,25,3,0.04,37.95,66.4125
3185,2026-01-31,37,1,3,34,4,0.0,39.56,69.23
3186,2026-08-19,81,3,2,9,4,0.05,8.6,15.049999999999999
3187,2026-08-13,29,1,1,26,3,0.02,41.25,72.1875
3188,2026-05-22,43,3,2,2,2,0.02,136.3,197.63500000000002
3189,2026-04-29,97,2,4,19,1,0.0,4.54,7.945
3190,2026-07-27,83,1,2,11,4,0.03,23.0,40.25
3191,2026-08-31,20,1,3,24,2,0.01,24.9,43.574999999999996
3192,2026-03-12,48,1,1,28,3,0.04,22.56,39.480000000000004
3193,2026-06-18,7,3,3,12,3,0.01,19.740000000000002,34.545
3194,2026-05-13,25,3,1,9,3,0.03,6.449999999999999,11.2875
3195,2026-05-30,67,3,4,16,1,0.0,54.15,94.7625
3196,2026-01-31,88,3,2,31,3,0.03,30.75,53.8125
3197,2026-06-15,41,2,1,14,3,0.0,25.349999999999998,44.3625
3198,2026-08-24,30,2,3,30,1,0.03,16.45,28.787499999999998
3199,2026-02-16,43,1,3,18,4,0.0,309.28,541.24
3200,2026-02-28,40,1,2,17,4,0.02,261.8,458.15000000000003
3201,2026-03-13,12,1,3,15,1,0.01,11.58,20.265
3202,2026-07-08,45,2,1,19,3,0.05,13.620000000000001,23.835
3203,2026-08-20,76,1,4,13,2,0.04,10.84,18.97
3204,2026-05-13,29,2,1,19,2,0.04,9.08,15.89
3205,2026-01-02,51,3,4,19,4,0.01,18.16,31.78
3206,2026-08-10,83,1,4,5,4,0.03,617.0,894.65
3207,2026-08-03,71,2,1,2,2,0.02,136.3,197.63500000000002
3208,2026-01-09,39,2,1,6,4,0.04,6.16,8.932
3209,2026-02-23,90,2,1,9,4,0.0,8.6,15.049999999999999
3210,2026-01-27,3,2,2,24,2,0.03,24.9,43.574999999999996
3211,2026-07-20,45,1,2,32,1,0.03,12.47,21.8225
3212,2026-06-10,76,1,1,1,2,0.04,80.22,116.31899999999999
3213,2026-03-26,84,1,4,31,3,0.02,30.75,53.8125
3214,2026-04-11,97,1,1,6,2,0.02,3.08,4.466
3215,2026-05-20,6,1,1,9,2,0.0,4.3,7.5249999999999995
3216,2026-01-05,24,2,3,7,1,0.05,14.5,21.025
3217,2026-04-09,78,1,1,15,3,0.05,34.74,60.795
3218,2026-07-27,12,2,4,31,1,0.03,10.25,17.9375
3219,2026-01-05,3,2,2,18,2,0.03,154.64,270.62
3220,2026-03-05,92,2,2,14,4,0.03,33.8,59.14999999999999
3221,2026-07-17,88,2,1,2,4,0.0,272.6,395.27000000000004
3222,2026-03-07,91,3,4,2,4,0.01,272.6,395.27000000000004
3223,2026-07-31,91,2,3,22,3,0.04,22.35,39.1125
3224,2026-03-14,26,2,2,6,1,0.02,1.54,2.233
3225,2026-02-04,48,2,1,6,1,0.02,1.54,2.233
3226,2026-04-17,28,2,1,18,3,0.02,231.95999999999998,405.93
3227,2026-03-31,2,2,4,10,4,0.02,13.4,23.45
3228,2026-03-05,15,2,3,8,1,0.01,2.25,3.2624999999999997
3229,2026-07-08,55,2,1,12,1,0.0,6.58,11.515
3230,2026-07-11,12,1,3,11,1,0.05,5.75,10.0625
3231,2026-02-24,19,1,2,32,4,0.02,49.88,87.29
3232,2026-01-08,69,3,1,19,4,0.04,18.16,31.78
3233,2026-05-21,13,3,3,2,4,0.02,272.6,395.27000000000004
3234,2026-05-09,94,1,1,6,4,0.04,6.16,8.932
3235,2026-05-07,16,3,3,31,1,0.01,10.25,17.9375
3236,2026-03-21,62,3,2,16,4,0.03,216.6,379.05
3237,2026-02-27,43,1,2,10,2,0.03,6.7,11.725
3238,2026-08-20,3,2,4,26,1,0.02,13.75,24.0625
3239,2026-04-15,45,2,3,5,4,0.0,617.0,894.65
3240,2026-01-09,45,2,4,21,1,0.02,2.25,3.9375
3241,2026-04-02,86,2,1,3,3,0.03,225.71999999999997,327.294
3242,2026-01-23,55,1,2,8,2,0.0,4.5,6.5249999999999995
3243,2026-04-01,12,2,2,6,4,0.01,6.16,8.932
3244,2026-05-02,13,2,4,34,2,0.02,19.78,34.615
3245,2026-07-09,72,2,2,4,1,0.04,95.35,138.2575
3246,2026-01-16,84,3,3,24,4,0.03,49.8,87.14999999999999
3247,2026-04-30,37,2,3,16,1,0.03,54.15,94.7625
3248,2026-01-13,27,2,4,20,1,0.0,4.75,8.3125
3249,2026-01-03,5,1,4,7,3,0.04,43.5,63.074999999999996
3250,2026-02-05,7,2,2,13,1,0.04,5.42,9.485
3251,2026-01-07,84,2,3,30,3,0.0,49.349999999999994,86.3625
3252,2026-01-03,5,3,4,27,1,0.02,7.99,13.9825
3253,2026-01-13,13,1,4,9,1,0.04,2.15,3.7624999999999997
3254,2026-07-23,77,2,1,19,3,0.03,13.620000000000001,23.835
3255,2026-08-06,54,2,2,9,3,0.02,6.449999999999999,11.2875
3256,2026-03-23,76,1,4,23,3,0.05,46.769999999999996,81.8475
3257,2026-04-11,17,2,3,12,4,0.02,26.32,46.06
3258,2026-01-01,76,1,4,4,1,0.04,95.35,138.2575
3259,2026-01-10,20,1,3,11,1,0.03,5.75,10.0625
3260,2026-01-01,31,2,3,31,2,0.05,20.5,35.875
3261,2026-07-23,22,2,1,7,1,0.04,14.5,21.025
3262,2026-05-01,96,3,3,30,1,0.04,16.45,28.787499999999998
3263,2026-06-25,19,1,1,26,4,0.03,55.0,96.25
3264,2026-04-13,69,2,2,20,3,0.01,14.25,24.9375
3265,2026-04-01,16,1,2,9,1,0.02,2.15,3.7624999999999997
3266,2026-08-15,31,1,3,18,2,0.0,154.64,270.62
3267,2026-02-03,85,2,1,13,4,0.01,21.68,37.94
3268,2026-01-05,99,2,2,32,3,0.04,37.410000000000004,65.4675
3269,2026-06-23,50,1,2,23,4,0.03,62.36,109.13
3270,2026-07-22,21,2,4,6,2,0.01,3.08,4.466
3271,2026-03-19,63,2,3,27,3,0.04,23.97,41.9475
3272,2026-03-27,21,3,2,23,2,0.02,31.18,54.565
3273,2026-02-27,74,3,2,34,1,0.01,9.89,17.3075
3274,2026-06-12,98,3,4,24,1,0.04,12.45,21.787499999999998
3275,2026-04-03,37,2,3,32,2,0.01,24.94,43.645
3276,2026-08-18,59,2,1,29,4,0.02,34.08,59.64
3277,2026-06-03,95,2,2,31,1,0.03,10.25,17.9375
3278,2026-08-24,75,1,2,25,3,0.04,37.95,66.4125
3279,2026-08-25,47,1,3,31,2,0.0,20.5,35.875
3280,2026-03-09,16,2,2,25,1,0.05,12.65,22.1375
3281,2026-05-12,25,1,2,29,4,0.04,34.08,59.64
3282,2026-07-23,91,3,2,27,1,0.03,7.99,13.9825
3283,2026-06-23,90,2,1,10,3,0.0,10.05,17.5875
3284,2026-02-07,11,2,3,4,4,0.05,381.4,553.03
3285,2026-04-17,74,2,1,1,2,0.04,80.22,116.31899999999999
3286,2026-07-21,23,3,3,16,1,0.01,54.15,94.7625
3287,2026-05-13,37,2,3,6,3,0.04,4.62,6.699
3288,2026-02-05,81,3,4,19,4,0.01,18.16,31.78
3289,2026-06-17,85,3,3,11,2,0.03,11.5,20.125
3290,2026-05-06,15,3,3,30,1,0.05,16.45,28.787499999999998
3291,2026-01-07,55,2,4,21,1,0.03,2.25,3.9375
3292,2026-04-14,74,2,4,26,4,0.03,55.0,96.25
3293,2026-02-18,61,1,4,33,3,0.04,33.75,59.0625
3294,2026-06-05,61,3,1,6,3,0.04,4.62,6.699
3295,2026-03-23,66,1,1,14,4,0.04,33.8,59.14999999999999
3296,2026-07-13,83,1,4,26,3,0.02,41.25,72.1875
3297,2026-03-27,45,3,2,27,2,0.03,15.98,27.965
3298,2026-02-17,89,1,2,3,3,0.01,225.71999999999997,327.294
3299,2026-06-19,68,1,3,10,2,0.04,6.7,11.725
3300,2026-04-14,33,3,2,16,4,0.01,216.6,379.05
3301,2026-04-28,43,2,3,8,1,0.04,2.25,3.2624999999999997
3302,2026-01-05,53,3,1,22,1,0.01,7.45,13.0375
3303,2026-01-26,40,1,1,2,1,0.02,68.15,98.81750000000001
3304,2026-02-02,2,2,3,16,4,0.0,216.6,379.05
3305,2026-06-16,6,2,2,34,2,0.02,19.78,34.615
3306,2026-05-16,79,1,4,22,4,0.03,29.8,52.15
3307,2026-08-17,85,2,3,24,3,0.02,37.349999999999994,65.3625
3308,2026-07-17,7,1,3,23,1,0.04,15.59,27.2825
3309,2026-03-20,47,2,3,34,2,0.01,19.78,34.615
3310,2026-01-01,11,3,1,24,2,0.02,24.9,43.574999999999996
3311,2026-05-21,18,2,1,30,1,0.0,16.45,28.787499999999998
3312,2026-03-31,41,1,3,24,3,0.05,37.349999999999994,65.3625
3313,2026-07-09,88,3,3,3,2,0.01,150.48,218.19599999999997
3314,2026-06-04,73,2,1,8,3,0.02,6.75,9.7875
3315,2026-05-26,54,3,2,33,4,0.02,45.0,78.75
3316,2026-03-28,95,2,1,20,4,0.01,19.0,33.25
3317,2026-01-21,33,3,4,4,2,0.01,190.7,276.515
3318,2026-08-19,99,1,1,13,3,0.03,16.259999999999998,28.455
3319,2026-06-26,1,2,4,31,2,0.04,20.5,35.875
3320,2026-01-09,69,3,4,15,1,0.01,11.58,20.265
3321,2026-04-11,78,2,2,29,3,0.03,25.56,44.730000000000004
3322,2026-07-13,59,2,4,13,1,0.01,5.42,9.485
3323,2026-02-19,91,1,3,23,1,0.01,15.59,27.2825
3324,2026-03-16,80,1,3,16,4,0.01,216.6,379.05
3325,2026-05-14,81,1,2,27,3,0.01,23.97,41.9475
3326,2026-08-28,9,3,3,13,3,0.02,16.259999999999998,28.455
3327,2026-06-23,29,2,2,3,2,0.02,150.48,218.19599999999997
3328,2026-08-25,64,2,3,12,1,0.04,6.58,11.515
3329,2026-01-23,8,2,1,17,3,0.02,196.35000000000002,343.6125
3330,2026-02-06,95,3,2,11,1,0.02,5.75,10.0625
3331,2026-07-16,39,1,1,2,4,0.03,272.6,395.27000000000004
3332,2026-03-04,77,3,4,32,1,0.0,12.47,21.8225
3333,2026-08-27,92,3,2,23,1,0.04,15.59,27.2825
3334,2026-01-27,77,2,2,13,1,0.01,5.42,9.485
3335,2026-07-23,53,2,3,24,2,0.03,24.9,43.574999999999996
3336,2026-06-27,33,1,2,27,4,0.05,31.96,55.93
3337,2026-05-07,11,2,3,9,1,0.02,2.15,3.7624999999999997
3338,2026-06-27,14,1,2,34,3,0.01,29.67,51.9225
3339,2026-07-01,91,2,1,32,4,0.02,49.88,87.29
3340,2026-02-25,24,1,3,32,1,0.03,12.47,21.8225
3341,2026-08-14,57,3,3,5,4,0.04,617.0,894.65
3342,2026-02-09,25,1,4,30,4,0.03,65.8,115.14999999999999
3343,2026-05-15,36,1,4,5,1,0.03,154.25,223.6625
